url,url_length,is_ip,url_has_at_char,number_of_dots,is_https,domain_age,page_rank,url_redirection,domain_has_dash_char,url_has_https_token,has_DNS_record,A_records,avg_ttl,asn_count,AAAA_records,avg_AAAA_ttl,has_iframe,most_frequent_domain_in_anchor,most_frequent_domain_in_link,most_frequent_domain_in_source,common_page_rate,footer_common_page_rate,has_anchor_in_body,null_link_ratio,footer_null_link_ratio,
http://5.183.8.95/,18,True,False,3,False,0,0,False,False,False,False,0,0,0,0,0,True,True,True,True,0.1724137931034483,0,True,0.1724137931034483,0,
https://www.jackctaylorconferencecenter.org/wp-content/uploads/2010/en/login.php,80,False,False,3,True,91476508.72427607,4.87,False,False,False,True,2,297.0,1,2,297.0,False,False,True,True,0.09090909090909091,0,True,0.09090909090909091,0,
http://bruttascimmia.com/emply/_Bonk_0f_Amerlca_(BOA)_2017_/verification/3C1534075B5203A03M2N/index.php?country_x=US-United+States&lang_x=en,140,False,False,2,False,339735039.793056,0,False,False,False,True,1,7195.0,1,0,0,False,True,True,True,0,0,False,0,0,
https://markite-onlx67.toleration.one/?tranzakt1682158840087#merchantp,70,False,False,2,True,26081.081346035004,0,False,True,False,True,2,295.0,1,2,295.0,False,True,True,True,0,0,True,0,0,
http://www.juegosdigitales24horas.com/sfnotice/GlobalSources/index2.php?email,77,False,False,3,False,220195610.7813561,0,False,False,False,True,1,7197.0,1,0,0,False,True,True,True,0,0,False,0,0,
https://www.eu-amazon-creturns.com/prepClassification/new,57,False,False,2,True,198636279.38477993,2.21,False,True,False,True,1,50.0,1,0,0,False,True,False,True,0.125,0,True,0.0,0,
https://correostracking.authentications.app/2SMD8CgGZ9T1WUdi/Productos_y%20Servicios_de_Cor.php,95,False,False,3,True,1752563.4984509945,0,False,False,False,True,1,296.0,1,0,0,True,True,True,True,0.42857142857142855,0,True,0.0,0,
https://serverdatasu7c1prrp1iiksma5j77.s3.amazonaws.com/index.htm?c=admin@commtoolbox.org,89,False,True,5,True,557848989.9530461,0,False,False,False,True,8,4.0,1,0,0,False,True,True,True,1.0,0,True,1.0,0,
https://metamrsk-99809.club/,28,False,False,1,True,34487.44986104965,0,False,True,False,True,2,297.0,1,2,297.0,False,True,True,True,0.725,0,True,0.0,0,
http://organisasi.bulungan.go.id/public/lJn3xK2ImZkxBKZvzt32AxpDuntLO7kv,72,False,False,3,False,0,0,False,False,False,True,1,7194.0,1,0,0,False,True,True,True,0,0,False,0,0,
https://organisasi.bulungan.go.id/public/pu1xYAlJeETLDp1p3WlMdOqKH89Yd0Ya,73,False,False,3,True,724215906.428936,0,False,False,False,True,1,7188.0,1,0,0,False,True,True,True,0,0,False,0,0,
http://organisasi.bulungan.go.id/public/Qfvb1US4lWrV7SaRloa06Vb1E6DTqyGN,72,False,False,3,False,724215911.448092,0,False,False,False,True,1,7183.0,1,0,0,False,True,True,True,0,0,False,0,0,
https://organisasi.bulungan.go.id/public/09weWx6YSkfGqctgBSEmiAL7jxZVdnjm,73,False,False,3,True,724215917.299042,0,False,False,False,True,1,7177.0,1,0,0,False,True,True,True,0,0,False,0,0,
https://organisasi.bulungan.go.id/public/WwA8DGDHHyk5llIS23A0n0ketgbfwqbH,73,False,False,3,True,724215923.0461061,0,False,False,False,True,1,7171.0,1,0,0,False,True,True,True,0,0,False,0,0,
http://organisasi.bulungan.go.id/public/xmH0VbN9QUBHoPBbjhMNGjnb3O67fGHv,72,False,False,3,False,724215928.081384,0,False,False,False,True,1,7166.0,1,0,0,False,True,True,True,0,0,False,0,0,
http://organisasi.bulungan.go.id/public/LWVGd2XEmQmZKzc5BjkXtdeoMx0eLEAm,72,False,False,3,False,724215933.2240291,0,False,False,False,True,1,7161.0,1,0,0,False,True,True,True,0,0,False,0,0,
https://organisasi.bulungan.go.id/public/T0qSirhS83Yb0ZntgeSyWjwCmZDrKdTE,73,False,False,3,True,724215939.0677431,0,False,False,False,True,1,7155.0,1,0,0,False,True,True,True,0,0,False,0,0,
https://organisasi.bulungan.go.id/public/Vq00dd12pTObHJ3mufJF1nevaZ6d1MFe,73,False,False,3,True,724215945.504669,0,False,False,False,True,1,7149.0,1,0,0,False,True,True,True,0,0,False,0,0,
http://organisasi.bulungan.go.id/public/Hrn175lMe4H7EhIRV6UmXxbBhQ960gqt,72,False,False,3,False,724215950.421854,0,False,False,False,True,1,7144.0,1,0,0,False,True,True,True,0,0,False,0,0,
http://organisasi.bulungan.go.id/public/foz2aV670ACEnKnQoxeMZxcCqzeBthjF,72,False,False,3,False,724215955.5370941,0,False,False,False,True,1,7139.0,1,0,0,False,True,True,True,0,0,False,0,0,
https://cfex.com.au/survey/,27,False,False,2,True,0,1.61,False,False,False,True,1,3594.0,1,0,0,True,False,False,True,0.10526315789473684,0,True,0.0,0,
http://msoelopfo.com/,21,False,False,1,False,76377.41630411148,0,False,False,False,True,1,3595.0,1,0,0,False,False,False,True,0.11801242236024845,0.047619047619047616,True,0.11801242236024845,0.047619047619047616,
http://bafkreih2fdmx5rety5p627o6mgb452elz2lwokkmkbvze5eldl5pqddvua.ipfs.cf-ipfs.com/,84,False,False,3,False,138156239.19071102,0,False,True,False,True,2,236.0,1,2,297.0,True,True,False,True,1.0,0,True,0.0,0,
http://whatsapps.wang/,22,False,False,1,False,168968.13657689095,0,False,False,False,True,1,595.0,1,0,0,False,True,True,True,0.19047619047619047,0.16666666666666666,True,0.19047619047619047,0.0,
https://s.id/nabbanking?__cf_chl_f_tk=k3t.2WPJyVIn5XSIoPqLrojHBuuLx13vL73YLdVnKhE-1682147412-0-gaNycGzNCrs,106,False,False,2,True,305730380.195194,5.52,False,False,False,True,2,294.0,1,2,294.0,False,True,True,True,0.18181818181818182,0,True,0.18181818181818182,0,
https://felion.jp/dash/,23,False,False,1,True,0,0,False,False,False,True,1,3590.0,1,0,0,False,True,True,True,0.18181818181818182,0,True,0.18181818181818182,0,
http://ipfs.best-practice.se/ipfs/bafybeibxtd64bmzshy5toxirjnutdfkglizuqy4j3e27gss7qd2z74ems4/link.html,103,False,False,3,False,405879338.5891931,2.02,False,True,False,True,1,295.0,1,1,295.0,False,True,True,True,0,0,False,0,0,
https://evva-gk.ru/online.bdo.com.ph/sso/login.php,50,False,False,5,True,155875885.967597,2.35,False,True,False,True,1,3596.0,1,0,0,False,False,False,True,0.10416666666666667,0,True,0.10416666666666667,0,
http://cnri.dk/wp-content/themes/twentynineteen/js/-/postde/pst/1b12e5dc91da7cd3fa9d/clients,92,False,False,1,False,51034548.17640996,1.46,False,False,False,True,1,7195.0,1,0,0,False,True,True,True,0,0,False,0,0,
http://mybd0ph.com/,19,False,False,1,False,125769.94404888153,0,False,False,False,True,2,44.0,1,0,0,False,False,False,True,0.2708333333333333,0,True,0.0,0,
https://azlagoro.com/,21,False,False,1,True,157103.15713310242,0,False,False,False,True,2,295.0,1,2,295.0,False,False,True,True,0.16666666666666666,0,True,0.0,0,
http://portal-bravolog.com/,27,False,False,1,False,336835.1206679344,0,False,True,False,True,1,0.0,1,0,0,False,True,False,True,1.0,0,True,0.0,0,
http://portal-bravolog.com/login.php,36,False,False,2,False,336838.25614094734,0,False,True,False,True,1,0.0,1,0,0,False,True,False,True,1.0,0,True,0.0,0,
https://defiuni.net/,20,False,False,1,True,286799.3688080311,0,False,False,False,True,1,57.0,1,0,0,False,True,True,True,0,0,False,0,0,
https://steamconmmunrtiy.com/profiles/76561271475971852,55,False,False,1,True,3548424.1115190983,0,False,False,False,True,2,296.0,1,2,296.0,False,True,False,True,0,0,False,0,0,
