url,url_length,is_ip,url_has_at_char,number_of_dots,is_https,domain_age,page_rank,url_redirection,domain_has_dash_char,url_has_https_token,has_DNS_record,A_records,avg_ttl,asn_count,AAAA_records,avg_AAAA_ttl,has_iframe,most_frequent_domain_in_anchor,most_frequent_domain_in_link,most_frequent_domain_in_source,common_page_rate,footer_common_page_rate,has_anchor_in_body,null_link_ratio,footer_null_link_ratio,
http://vyh.strea.is-saved.org/,30,False,False,3,False,0,0,False,True,False,True,1,57.0,1,0,0,False,True,True,True,0,0,False,0,0,
https://bt-server-104707.square.site/,37,False,False,2,True,0,0,False,True,False,True,2,56.0,1,0,0,False,True,True,True,0,0,False,0,0,
https://uppholdx-loginx.godaddysites.com/,41,False,False,2,True,298177772.8205509,0,False,True,False,True,2,199.0,1,0,0,False,False,False,True,1.0,0,True,0.0,0,
https://krakennlogins.godaddysites.com/,39,False,False,2,True,298177775.440537,2.23,False,False,False,True,2,200.0,1,0,0,False,False,False,True,1.0,0,True,0.0,0,
https://gemini-u-k-login.godaddysites.com/,42,False,False,2,True,298177777.977293,1.51,False,True,False,True,2,201.0,1,0,0,False,True,False,True,1.0,0,True,0.0,0,
https://sdfghf.formaloo.net/bt4mt,33,False,False,2,True,150033043.6481781,0,False,False,False,True,1,294.0,1,0,0,False,True,False,True,0,0,False,0,0,
https://uchangepro.com/,23,False,False,1,True,72512828.04360104,0,False,False,False,True,2,36.0,1,2,36.0,False,True,True,True,0.16,0,True,0.0,0,
https://bestchange.uchangepro-exchange.info,43,False,False,2,True,1155456.8657689095,0,False,True,False,True,1,3336.0,1,1,3336.0,False,False,True,True,0.6106094808126411,0,True,0.0,0,
https://docs.google.com/presentation/d/e/2PACX-1vS-l8ofeOmKpv0uRWR6MBahO3UAd1y3I-GkUDcUqRm3s91cBtl8LdFNlHNxzlVMN1XrfzODdYIRe4LW/pub?start=false&loop=false&delayms=3000&slide=id.p,178,False,False,3,True,808672720.494056,8.85,False,False,False,True,1,281.0,1,1,276.0,False,True,False,True,0,0,False,0,0,
https://abstemious973.sbs/?75d86-pl,35,False,False,1,True,0,0,False,False,False,True,2,46.0,1,2,46.0,False,True,True,True,0,0,False,0,0,
https://xn5gdw.webwave.dev/,27,False,False,2,True,131532348.2325449,0,False,False,False,True,2,346.0,1,0,0,False,False,True,True,0.25,0,True,0.0,0,
https://sp31016.sitebeat.crazydomains.com/,42,False,False,3,True,674961134.1287739,0,False,False,False,True,1,3346.0,1,0,0,False,True,True,True,1.0,0,True,0.0,0,
https://sp472737.sitebeat.crazydomains.com/,43,False,False,3,True,674961142.995933,0,False,False,False,True,1,3347.0,1,0,0,False,True,True,True,1.0,0,True,0.0,0,
https://sp130843.sitebeat.crazydomains.com/,43,False,False,3,True,674961146.959446,0,False,False,False,True,1,3348.0,1,0,0,False,True,True,True,1.0,0,True,0.0,0,
http://buerkledirekt.de/?34824ba4ca4c219435bdd44892a7b8b0,57,False,False,1,False,0,0,False,False,False,True,1,3351.0,1,1,3351.0,False,True,True,True,0,0,False,0,0,
https://aea.builderallwppro.com/lo/app/login.php,48,False,False,3,True,58683103.97939992,0,False,False,False,True,1,51.0,1,0,0,False,True,True,True,0.3,0,True,0.0,0,
https://sp367936.sitebeat.crazydomains.com/,43,False,False,3,True,674961175.7816081,0,False,False,False,True,1,3354.0,1,0,0,False,True,True,True,1.0,0,True,0.0,0,
https://formaloo.net/att43,26,False,False,1,True,150033122.59158397,5.06,False,False,False,True,2,53.0,1,2,53.0,False,True,False,True,0,0,False,0,0,
https://docs.google.com/presentation/d/e/2PACX-1vTQv-ke6sm7o30cfeihKzvHbKFdAd4DMUa40qAikGK5pZbBIr4GRYJ-6epJsnQ0fe9k0mLXMD-WhdhD/pub?start=false&loop=false&delayms=3000,167,False,False,2,True,808672789.3697181,8.85,False,False,False,True,1,213.0,1,1,208.0,False,True,False,True,0,0,False,0,0,
http://irrrsnogma.temp.swtest.ru/tax/app/bill.php,49,False,False,4,False,296038130.5096569,0,False,False,False,True,1,596.0,1,0,0,False,False,True,True,0.25,0,True,0.0,0,
https://docs.google.com/presentation/d/e/2PACX-1vS4-33WdDcoNzNxP5m1EXp1qUv0PymiMUahXBjfRChCZTM3z9V8ZmCRra1-JUFC7ecAZpQqZ0ZZYlE5/pub?start=false&loop=false&delayms=3000,167,False,False,2,True,808672802.038435,8.85,False,False,False,True,1,200.0,1,1,195.0,False,True,False,True,0,0,False,0,0,
http://ecfenterprises.com.au/bcr2021/,37,False,False,2,False,0,0,False,False,False,True,1,7193.0,1,1,7193.0,False,True,True,True,1.0,0,True,1.0,0,
https://bc000456r.webcindario.com/,34,False,False,2,True,699604511.78806,0,False,False,False,True,1,7196.0,1,0,0,True,False,True,True,1.0,0,True,0.0,0,
https://authtel.ru/,19,False,False,1,True,133562.4771950245,0,False,False,False,True,2,296.0,1,2,296.0,False,True,True,True,0,0,False,0,0,
https://e29nu7.webwave.dev/,27,False,False,2,True,131532445.44929194,0,False,False,False,True,2,596.0,1,0,0,False,False,True,True,0.5,0,True,0.5,0,
http://bcrxsistema.eshost.com.ar/?i=1,37,False,False,3,False,305839238.25726104,0,False,False,False,True,1,7194.0,1,0,0,False,True,True,True,0,0,False,0,0,
http://notificacionbcr.0hi.me/,30,False,False,2,False,178002861.49859405,0,False,False,False,True,1,7196.0,1,0,0,False,True,True,True,0,0,False,0,0,
http://bcrxxsistema.eshost.com.ar/,34,False,False,3,False,305839245.4337499,0,False,False,False,True,1,7197.0,1,0,0,False,True,True,True,0,0,False,0,0,
http://bbshshbc.eshost.com.ar/,30,False,False,3,False,305839248.3390951,0,False,False,False,True,1,7197.0,1,0,0,False,True,True,True,0,0,False,0,0,
http://apleap-terra.clicketcloud.com/,37,False,False,2,False,0,0,False,True,False,True,2,2.0,1,0,0,True,True,False,True,0.7142857142857143,0,True,0.2857142857142857,0,
http://bcrxsistema.eshost.com.ar/,33,False,False,3,False,0,0,False,False,False,True,1,7179.0,1,0,0,False,True,True,True,0,0,False,0,0,
http://uqr.to/1il1z,19,False,False,1,False,0,4.65,False,False,False,True,1,1796.0,1,0,0,True,True,True,True,0,0,False,0,0,
https://constructsalon.cn/CHjKWEIV/bancochilewy/?,49,False,False,1,True,14722666.284486055,0,False,False,False,True,2,297.0,1,2,297.0,False,True,False,True,0,0,False,0,0,
https://n9pdlr.webwave.dev/,27,False,False,2,True,131532494.09389591,0,False,False,False,True,2,596.0,1,0,0,False,False,True,True,0.25,0,True,0.0,0,
https://formaloo.net/2plv4,26,False,False,1,True,150033221.0929389,5.06,False,False,False,True,2,297.0,1,2,297.0,False,True,False,True,0,0,False,0,0,
https://docs.google.com/presentation/d/e/2PACX-1vRiOXRrQT8SaR6xctVX2aNUw7P6OgWZZOO_ue2YAPIC33SQgk7kQNkSeIchEqBKnyMp5htoZZefd8UT/pub?start=false&loop=false&delayms=3000,167,False,False,2,True,808672888.1771309,8.85,False,False,False,True,1,114.0,1,1,109.0,False,True,False,True,0,0,False,0,0,
https://docs.google.com/presentation/d/e/2PACX-1vQVF4zr7xeE0d02ROEJVk4khade6Ue5IqH8sISBJl4CrMtawO9qcrrSklhwKtjdYArEl6LHzkAHIfrj/pub?start=false&loop=false&delayms=3000&slide=id.p,178,False,False,3,True,808672891.5364299,8.85,False,False,False,True,1,110.0,1,1,105.0,False,True,False,True,0,0,False,0,0,
https://3river.selfip.org,25,False,False,2,True,0,0,False,False,False,True,1,57.0,1,0,0,False,True,True,True,0,0,False,0,0,
https://portalcheck-3rivers.web.app,35,False,False,2,True,0,0,False,True,False,True,1,7198.0,1,1,7198.0,False,True,True,True,0,0,False,0,0,
https://digital3rivers-e.web.app,32,False,False,2,True,0,0,False,True,False,True,1,7198.0,1,1,7198.0,False,True,True,True,0,0,False,0,0,
https://digital-3rivrs-acct.web.app,35,False,False,2,True,0,0,False,True,False,True,1,7198.0,1,1,7198.0,False,True,True,True,0,0,False,0,0,
https://re-3rivrsfcu-alrt.web.app,33,False,False,2,True,0,0,False,True,False,True,1,7198.0,1,1,7198.0,False,True,True,True,0,0,False,0,0,
https://dr-3riverssfcu-info.web.app,35,False,False,2,True,0,0,False,True,False,True,1,7198.0,1,1,7198.0,False,True,True,True,0,0,False,0,0,
